TransactionID,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag,DateTime,Profit,Year,Month,Day,AgeGroup
6097,88,34,Female,City_12,-1.0,True,23,Electronics_Product,Electronics,1,42.0082236,42.0082236,Cash,False,4.20082236,False,Express,4.0,Rainy,Black Friday,2,False,2023-12-21 23:35:19,37.807401240000004,2023,12,21,31-45
6098,30,18,Female,City_2,77.0,False,276,Clothing_Product,Clothing,4,51.35372484,205.4148993,Credit Card,False,0.0,False,Unknown,3.0042451088962716,Sunny,Christmas Market,1,False,2018-12-13 14:41:22,205.4148993,2018,12,13,18-30
6099,276,19,Female,City_7,-1.0,True,686,Toys_Product,Toys,4,91.46455447,365.8582179,Credit Card,True,36.58582179,True,Overnight,5.0,Snowy,Black Friday,2,False,2023-11-25 18:48:21,329.27239611,2023,11,25,18-30
6100,26,41,Other,City_1,19.0,False,225,Decorations_Product,Decorations,3,99.466732,298.400196,Online Payment,False,0.0,False,Unknown,3.0042451088962716,Sunny,None,5,True,2023-12-03 21:22:10,298.400196,2023,12,3,31-45
6101,110,30,Male,City_13,7.0,False,176,Clothing_Product,Clothing,3,66.69064975,200.0719493,Online Payment,False,0.0,False,Unknown,3.0042451088962716,Sunny,None,2,True,2020-12-17 03:59:28,200.0719493,2020,12,17,31-45
6102,383,40,Male,City_8,95.0,False,655,Electronics_Product,Electronics,5,40.75072594,203.7536297,Debit Card,True,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,4,True,2018-12-18 10:56:17,203.7536297,2018,12,18,31-45
6103,216,61,Male,City_20,-1.0,True,320,Electronics_Product,Electronics,5,20.37880606,101.8940303,Cash,True,10.18940303,False,Express,3.0,Rainy,Black Friday,1,False,2022-11-09 05:01:27,91.70462727,2022,11,9,60+
6104,288,23,Male,City_12,21.0,False,843,Toys_Product,Toys,4,60.53918532,242.1567413,Online Payment,False,24.21567413,True,Unknown,3.0042451088962716,Snowy,Black Friday,5,True,2021-11-27 19:49:38,217.94106717,2021,11,27,18-30
6105,350,63,Female,City_8,72.0,False,986,Electronics_Product,Electronics,2,65.86702417,131.7340483,Cash,False,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,5,False,2023-12-06 01:10:51,131.7340483,2023,12,6,60+
6106,111,57,Other,City_15,-1.0,True,20,Toys_Product,Toys,2,99.02599949,198.051999,Credit Card,False,19.8051999,True,Standard,3.0,Rainy,Black Friday,1,False,2018-11-28 10:33:02,178.2467991,2018,11,28,46-60
6107,417,51,Male,City_1,-1.0,True,357,Electronics_Product,Electronics,5,77.65641978,388.2820989,Cash,True,0.0,False,Standard,2.0,Snowy,Christmas Market,3,False,2023-12-10 21:20:37,388.2820989,2023,12,10,46-60
6108,478,37,Other,City_8,86.0,False,714,Decorations_Product,Decorations,3,40.95220776,122.8566233,Cash,False,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,1,False,2018-11-04 01:48:59,122.8566233,2018,11,4,31-45
6109,261,27,Other,City_3,78.0,False,34,Electronics_Product,Electronics,3,29.6525923,88.95777689,Online Payment,True,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,2,True,2018-12-19 07:24:56,88.95777689,2018,12,19,18-30
6110,184,34,Male,City_16,-1.0,True,373,Decorations_Product,Decorations,5,16.14111269,80.70556346,Debit Card,True,0.0,False,Standard,5.0,Rainy,None,3,True,2021-12-24 11:50:04,80.70556346,2021,12,24,31-45
6111,395,59,Male,City_8,27.0,False,751,Decorations_Product,Decorations,1,60.98237857,60.98237857,Cash,False,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,1,False,2018-11-02 11:11:00,60.98237857,2018,11,2,46-60
6112,360,67,Male,City_17,88.0,False,765,Electronics_Product,Electronics,2,20.01732795,40.03465589,Online Payment,False,4.003465589,True,Unknown,3.0042451088962716,Snowy,Black Friday,5,True,2019-11-24 15:21:07,36.031190301,2019,11,24,60+
6113,333,70,Female,City_7,-1.0,True,75,Decorations_Product,Decorations,5,15.06476241,75.32381206,Credit Card,False,0.0,True,Express,2.0,Snowy,Christmas Market,4,True,2019-12-31 04:21:15,75.32381206,2019,12,31,60+
6114,2,42,Male,City_9,54.0,False,961,Decorations_Product,Decorations,3,63.01921308,189.0576392,Debit Card,False,18.90576392,True,Unknown,3.0042451088962716,Sunny,Black Friday,4,False,2018-12-13 13:08:06,170.15187528,2018,12,13,31-45
6115,492,55,Male,City_19,-1.0,True,291,Clothing_Product,Clothing,5,93.23336694,466.1668347,Credit Card,False,0.0,True,Overnight,2.0,Snowy,Christmas Market,4,True,2022-12-16 00:28:05,466.1668347,2022,12,16,46-60
6116,55,23,Other,City_13,63.0,False,731,Decorations_Product,Decorations,2,98.29563471,196.5912694,Debit Card,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,3,False,2019-11-18 23:25:50,196.5912694,2019,11,18,18-30
6117,173,28,Other,City_10,-1.0,True,628,Clothing_Product,Clothing,1,99.74727481,99.74727481,Cash,False,0.0,True,Standard,5.0,Snowy,None,5,True,2020-11-05 13:13:41,99.74727481,2020,11,5,18-30
6118,337,40,Female,City_15,-1.0,True,395,Electronics_Product,Electronics,2,72.85877067,145.7175413,Online Payment,False,0.0,False,Standard,5.0,Rainy,None,1,True,2023-12-22 07:05:48,145.7175413,2023,12,22,31-45
6119,192,57,Male,City_13,-1.0,True,769,Electronics_Product,Electronics,1,61.64437877,61.64437877,Online Payment,False,0.0,True,Overnight,1.0,Snowy,Christmas Market,2,True,2021-12-27 00:13:51,61.64437877,2021,12,27,46-60
6120,55,69,Female,City_9,14.0,False,319,Food_Product,Food,1,26.09300271,26.09300271,Credit Card,True,2.609300271,True,Unknown,3.0042451088962716,Sunny,Black Friday,4,False,2018-11-25 04:57:53,23.483702439,2018,11,25,60+
6121,262,44,Male,City_4,31.0,False,402,Electronics_Product,Electronics,4,45.77947101,183.1178841,Cash,True,0.0,False,Unknown,3.0042451088962716,Snowy,None,2,True,2020-12-02 01:05:16,183.1178841,2020,12,2,31-45
6122,370,54,Male,City_14,47.0,False,293,Electronics_Product,Electronics,3,73.24809132,219.7442739,Debit Card,True,0.0,False,Unknown,3.0042451088962716,Sunny,None,3,True,2022-11-07 10:54:34,219.7442739,2022,11,7,46-60
6123,41,21,Female,City_9,-1.0,True,365,Toys_Product,Toys,2,67.09456939,134.1891388,Debit Card,False,0.0,True,Standard,4.0,Snowy,Christmas Market,5,False,2022-12-06 20:39:07,134.1891388,2022,12,6,18-30
6124,150,30,Female,City_4,-1.0,True,965,Electronics_Product,Electronics,1,19.02908658,19.02908658,Online Payment,False,1.902908658,False,Overnight,5.0,Rainy,Black Friday,5,False,2023-11-11 23:25:42,17.126177922,2023,11,11,31-45
6125,34,23,Male,City_16,-1.0,True,429,Electronics_Product,Electronics,4,53.46055726,213.842229,Online Payment,False,0.0,True,Standard,4.0,Snowy,Christmas Market,5,False,2018-12-31 19:49:15,213.842229,2018,12,31,18-30
6126,52,66,Female,City_6,-1.0,True,161,Clothing_Product,Clothing,5,61.52409414,307.6204707,Cash,True,0.0,True,Express,2.0,Sunny,None,2,False,2023-12-25 02:51:49,307.6204707,2023,12,25,60+
6127,444,42,Other,City_15,83.0,False,263,Electronics_Product,Electronics,5,17.16894777,85.84473887,Debit Card,True,8.584473887,False,Unknown,3.0042451088962716,Rainy,Black Friday,1,False,2022-12-09 17:44:23,77.260264983,2022,12,9,31-45
6128,198,31,Female,City_18,-1.0,True,143,Decorations_Product,Decorations,2,83.90909633,167.8181927,Credit Card,False,16.78181927,True,Standard,2.0,Sunny,Black Friday,5,True,2023-12-10 04:19:51,151.03637343,2023,12,10,31-45
6129,344,67,Male,City_12,-1.0,True,281,Clothing_Product,Clothing,3,57.05592007,171.1677602,Online Payment,False,17.11677602,False,Standard,2.0,Sunny,Black Friday,1,False,2019-12-27 21:15:25,154.05098418,2019,12,27,60+
6130,120,39,Other,City_5,-1.0,True,329,Food_Product,Food,5,48.55114118,242.7557059,Credit Card,False,24.27557059,True,Overnight,1.0,Sunny,Black Friday,5,True,2021-12-14 12:02:07,218.48013531,2021,12,14,31-45
6131,304,34,Male,City_8,-1.0,True,515,Toys_Product,Toys,3,44.41057843,133.2317353,Credit Card,False,0.0,False,Standard,3.0,Snowy,Christmas Market,3,False,2023-12-31 14:45:09,133.2317353,2023,12,31,31-45
6132,92,35,Other,City_8,-1.0,True,78,Decorations_Product,Decorations,5,62.62980718,313.1490359,Cash,True,0.0,True,Overnight,4.0,Snowy,Christmas Market,3,True,2019-11-20 09:26:58,313.1490359,2019,11,20,31-45
6133,63,48,Male,City_1,-1.0,True,717,Clothing_Product,Clothing,1,46.30824556,46.30824556,Credit Card,False,0.0,True,Standard,5.0,Rainy,Christmas Market,3,False,2021-12-27 04:14:20,46.30824556,2021,12,27,46-60
6134,304,44,Male,City_15,-1.0,True,185,Decorations_Product,Decorations,5,85.82700996,429.1350498,Online Payment,True,0.0,False,Express,5.0,Snowy,None,4,True,2022-11-20 04:33:52,429.1350498,2022,11,20,31-45
6135,499,33,Male,City_7,-1.0,True,901,Electronics_Product,Electronics,4,70.11871681,280.4748672,Credit Card,False,0.0,False,Express,3.0,Sunny,Christmas Market,4,False,2023-12-24 23:39:48,280.4748672,2023,12,24,31-45
6136,135,18,Male,City_7,8.0,False,2,Toys_Product,Toys,3,14.01497285,42.04491854,Cash,True,4.204491854,False,Unknown,3.0042451088962716,Rainy,Black Friday,3,False,2018-12-21 07:54:07,37.840426686,2018,12,21,18-30
6137,476,52,Other,City_8,92.0,False,212,Electronics_Product,Electronics,2,46.48312062,92.96624124,Debit Card,False,0.0,False,Unknown,3.0042451088962716,Rainy,None,2,False,2018-12-31 21:44:03,92.96624124,2018,12,31,46-60
6138,427,70,Female,City_6,3.0,False,780,Clothing_Product,Clothing,2,17.93686413,35.87372827,Cash,True,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,3,False,2018-11-16 03:14:10,35.87372827,2018,11,16,60+
6139,417,46,Other,City_12,-1.0,True,411,Toys_Product,Toys,2,17.87595583,35.75191165,Credit Card,True,3.575191165,True,Express,2.0,Snowy,Black Friday,5,True,2021-11-23 23:38:01,32.176720485,2021,11,23,46-60
6140,119,36,Other,City_17,-1.0,True,146,Electronics_Product,Electronics,2,40.06198743,80.12397486,Debit Card,False,8.012397486,False,Express,1.0,Sunny,Black Friday,4,True,2023-12-05 03:01:20,72.111577374,2023,12,5,31-45
6141,33,56,Male,City_17,-1.0,True,273,Toys_Product,Toys,4,67.28749903,269.1499961,Cash,True,26.91499961,True,Express,5.0,Snowy,Black Friday,2,False,2020-12-08 20:53:55,242.23499649000001,2020,12,8,46-60
6142,356,32,Female,City_20,55.0,False,556,Toys_Product,Toys,3,25.98126838,77.94380515,Cash,False,7.794380515,False,Unknown,3.0042451088962716,Snowy,Black Friday,2,False,2019-12-11 21:15:32,70.149424635,2019,12,11,31-45
6143,409,67,Other,City_16,-1.0,True,20,Toys_Product,Toys,2,49.49658468,98.99316936,Cash,False,0.0,False,Overnight,5.0,Snowy,None,4,False,2019-12-17 08:48:25,98.99316936,2019,12,17,60+
6144,42,64,Male,City_4,-1.0,True,2,Electronics_Product,Electronics,4,49.50536962,198.0214785,Cash,False,0.0,False,Overnight,3.0,Rainy,Christmas Market,5,True,2020-11-08 13:05:04,198.0214785,2020,11,8,60+
6145,408,50,Male,City_15,41.0,False,443,Electronics_Product,Electronics,5,66.03860437,330.1930219,Online Payment,True,0.0,False,Unknown,3.0042451088962716,Sunny,Christmas Market,5,False,2022-11-05 21:33:47,330.1930219,2022,11,5,46-60
6146,126,45,Female,City_10,-1.0,True,411,Toys_Product,Toys,5,79.2938047,396.4690235,Online Payment,True,0.0,True,Express,3.0,Sunny,None,1,True,2019-12-28 15:06:41,396.4690235,2019,12,28,46-60
6147,402,61,Other,City_5,29.0,False,713,Clothing_Product,Clothing,4,64.3213231,257.2852924,Online Payment,False,25.72852924,False,Unknown,3.0042451088962716,Rainy,Black Friday,3,False,2019-11-06 22:59:35,231.55676316,2019,11,6,60+
6148,249,31,Male,City_17,2.0,False,635,Toys_Product,Toys,3,16.59678749,49.79036248,Online Payment,True,4.979036248,True,Unknown,3.0042451088962716,Rainy,Black Friday,1,True,2021-11-29 22:06:03,44.811326232,2021,11,29,31-45
6149,457,39,Male,City_5,93.0,False,499,Decorations_Product,Decorations,4,15.33328807,61.33315226,Cash,False,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,5,False,2022-11-10 22:48:32,61.33315226,2022,11,10,31-45
6150,266,55,Female,City_3,-1.0,True,711,Clothing_Product,Clothing,1,21.32230435,21.32230435,Cash,True,0.0,False,Standard,3.0,Snowy,None,1,False,2023-11-17 11:49:25,21.32230435,2023,11,17,46-60
6151,188,66,Female,City_9,-1.0,True,785,Decorations_Product,Decorations,1,26.65563397,26.65563397,Cash,False,0.0,False,Express,3.0,Sunny,Christmas Market,2,False,2022-12-02 04:30:08,26.65563397,2022,12,2,60+
6152,306,32,Female,City_5,85.0,False,75,Decorations_Product,Decorations,3,74.94490246,224.8347074,Online Payment,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,4,True,2020-12-27 21:08:38,224.8347074,2020,12,27,31-45
6153,107,62,Male,City_6,-1.0,True,594,Electronics_Product,Electronics,3,47.98425079,143.9527524,Online Payment,True,14.39527524,True,Standard,1.0,Snowy,Black Friday,1,False,2022-12-04 21:10:45,129.55747716000002,2022,12,4,60+
6154,459,33,Female,City_16,54.0,False,793,Electronics_Product,Electronics,2,79.06068403,158.1213681,Online Payment,True,15.81213681,False,Unknown,3.0042451088962716,Rainy,Black Friday,3,False,2019-11-28 06:47:28,142.30923129,2019,11,28,31-45
6155,474,31,Male,City_9,1.0,False,690,Decorations_Product,Decorations,3,90.08525561,270.2557668,Debit Card,False,27.02557668,False,Unknown,3.0042451088962716,Rainy,Black Friday,5,True,2019-12-03 19:33:58,243.23019012,2019,12,3,31-45
6156,210,29,Male,City_7,-1.0,True,608,Electronics_Product,Electronics,4,90.84701496,363.3880598,Debit Card,True,36.33880598,True,Standard,4.0,Rainy,Black Friday,4,True,2020-11-14 22:00:59,327.04925382,2020,11,14,18-30
6157,93,42,Female,City_19,-1.0,True,397,Electronics_Product,Electronics,5,74.60005031,373.0002515,Cash,True,0.0,False,Express,5.0,Snowy,Christmas Market,4,False,2023-12-18 18:42:17,373.0002515,2023,12,18,31-45
6158,150,66,Female,City_3,53.0,False,71,Food_Product,Food,3,48.36802826,145.1040848,Cash,False,0.0,False,Unknown,3.0042451088962716,Rainy,None,2,True,2019-11-08 21:34:34,145.1040848,2019,11,8,60+
6159,267,57,Male,City_5,-1.0,True,517,Clothing_Product,Clothing,4,11.42288905,45.6915562,Credit Card,False,0.0,True,Express,1.0,Snowy,None,3,False,2020-12-23 04:35:23,45.6915562,2020,12,23,46-60
6160,404,21,Male,City_8,-1.0,True,120,Electronics_Product,Electronics,5,83.98820952,419.9410476,Online Payment,True,0.0,True,Overnight,4.0,Snowy,Christmas Market,4,False,2022-11-10 07:51:08,419.9410476,2022,11,10,18-30
6161,104,49,Other,City_18,33.0,False,40,Toys_Product,Toys,5,75.36618875,376.8309437,Cash,False,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,3,False,2019-11-17 20:48:30,376.8309437,2019,11,17,46-60
6162,496,32,Female,City_7,-1.0,True,754,Clothing_Product,Clothing,3,35.12271195,105.3681359,Cash,True,0.0,False,Express,2.0,Snowy,None,4,True,2023-11-06 03:41:34,105.3681359,2023,11,6,31-45
6163,196,50,Other,City_19,87.0,False,88,Food_Product,Food,5,56.03099039,280.1549519,Online Payment,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,3,True,2018-12-02 11:25:06,280.1549519,2018,12,2,46-60
6164,131,70,Male,City_18,91.0,False,435,Toys_Product,Toys,3,24.79393767,74.38181302,Online Payment,False,0.0,False,Unknown,3.0042451088962716,Snowy,None,2,False,2018-11-12 19:17:44,74.38181302,2018,11,12,60+
6165,337,28,Male,City_8,35.0,False,162,Clothing_Product,Clothing,4,75.04132329,300.1652932,Cash,True,30.01652932,False,Unknown,3.0042451088962716,Sunny,Black Friday,4,True,2020-12-20 05:57:03,270.14876388,2020,12,20,18-30
6166,450,38,Male,City_12,-1.0,True,164,Decorations_Product,Decorations,3,42.69145637,128.0743691,Credit Card,False,12.80743691,True,Standard,4.0,Sunny,Black Friday,4,False,2020-11-26 21:27:02,115.26693219,2020,11,26,31-45
6167,492,30,Female,City_6,50.0,False,586,Food_Product,Food,5,74.42126741,372.106337,Debit Card,False,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,2,True,2019-12-28 08:44:49,372.106337,2019,12,28,31-45
6168,366,23,Female,City_7,-1.0,True,234,Food_Product,Food,2,10.80206375,21.6041275,Online Payment,False,2.16041275,True,Standard,1.0,Snowy,Black Friday,2,False,2020-11-30 05:39:16,19.44371475,2020,11,30,18-30
6169,499,70,Male,City_3,-1.0,True,562,Decorations_Product,Decorations,3,86.84234953,260.5270486,Cash,True,26.05270486,True,Overnight,1.0,Snowy,Black Friday,5,False,2019-12-14 08:32:22,234.47434374,2019,12,14,60+
6170,295,40,Other,City_6,-1.0,True,30,Food_Product,Food,3,34.43575517,103.3072655,Online Payment,False,0.0,False,Standard,1.0,Sunny,Christmas Market,5,False,2023-11-17 06:34:37,103.3072655,2023,11,17,31-45
6171,191,56,Male,City_19,-1.0,True,150,Clothing_Product,Clothing,1,51.25551982,51.25551982,Online Payment,False,5.125551982,False,Standard,3.0,Rainy,Black Friday,2,False,2023-11-18 12:51:23,46.129967838000006,2023,11,18,46-60
6172,121,45,Female,City_20,65.0,False,375,Decorations_Product,Decorations,2,48.94974894,97.89949787,Cash,True,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,4,True,2023-12-27 20:06:44,97.89949787,2023,12,27,46-60
6173,120,38,Female,City_19,-1.0,True,480,Toys_Product,Toys,1,90.41213388,90.41213388,Cash,True,0.0,True,Standard,1.0,Rainy,Christmas Market,4,False,2019-11-04 09:24:36,90.41213388,2019,11,4,31-45
6174,128,36,Other,City_14,68.0,False,857,Electronics_Product,Electronics,2,34.9863372,69.9726744,Credit Card,False,6.99726744,True,Unknown,3.0042451088962716,Sunny,Black Friday,1,False,2019-12-21 22:23:55,62.97540696,2019,12,21,31-45
6175,359,70,Male,City_18,-1.0,True,270,Food_Product,Food,4,45.06911241,180.2764496,Debit Card,True,18.02764496,False,Standard,1.0,Sunny,Black Friday,1,False,2023-12-04 18:05:04,162.24880464,2023,12,4,60+
6176,392,58,Male,City_8,-1.0,True,256,Toys_Product,Toys,2,31.9137096,63.8274192,Credit Card,False,6.38274192,True,Standard,1.0,Sunny,Black Friday,1,False,2020-11-29 06:37:37,57.44467728,2020,11,29,46-60
6177,477,36,Other,City_1,27.0,False,99,Food_Product,Food,3,46.4701149,139.4103447,Credit Card,False,13.94103447,True,Unknown,3.0042451088962716,Rainy,Black Friday,2,True,2018-11-02 11:36:50,125.46931022999999,2018,11,2,31-45
6178,241,50,Male,City_3,73.0,False,339,Food_Product,Food,2,99.50436934,199.0087387,Debit Card,True,19.90087387,True,Unknown,3.0042451088962716,Sunny,Black Friday,1,False,2022-11-29 19:09:24,179.10786483,2022,11,29,46-60
6179,356,65,Female,City_14,98.0,False,876,Toys_Product,Toys,4,21.12760277,84.51041109,Credit Card,True,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,4,True,2022-11-08 20:07:13,84.51041109,2022,11,8,60+
6180,53,62,Male,City_13,98.0,False,600,Clothing_Product,Clothing,1,33.08871824,33.08871824,Online Payment,False,3.308871824,False,Unknown,3.0042451088962716,Rainy,Black Friday,2,True,2020-11-28 21:27:41,29.779846415999998,2020,11,28,60+
6181,254,34,Female,City_14,-1.0,True,899,Toys_Product,Toys,2,52.19906067,104.3981213,Online Payment,True,10.43981213,True,Standard,3.0,Sunny,Black Friday,1,True,2023-11-19 13:57:09,93.95830917,2023,11,19,31-45
6182,132,60,Male,City_14,-1.0,True,897,Electronics_Product,Electronics,5,38.49955182,192.4977591,Cash,True,19.24977591,True,Express,3.0,Snowy,Black Friday,1,False,2021-12-13 04:23:50,173.24798318999999,2021,12,13,60+
6183,195,25,Other,City_9,-1.0,True,386,Food_Product,Food,5,39.92995068,199.6497534,Credit Card,False,19.96497534,False,Express,3.0,Sunny,Black Friday,1,True,2022-12-18 11:59:22,179.68477806,2022,12,18,18-30
6184,199,31,Male,City_4,-1.0,True,687,Electronics_Product,Electronics,5,81.68755686,408.4377843,Debit Card,True,0.0,True,Overnight,4.0,Snowy,Christmas Market,4,False,2019-12-11 09:31:12,408.4377843,2019,12,11,31-45
6185,7,20,Male,City_19,91.0,False,527,Food_Product,Food,4,94.25501181,377.0200473,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Sunny,Christmas Market,3,True,2018-11-16 15:00:04,377.0200473,2018,11,16,18-30
6186,23,18,Female,City_4,-1.0,True,101,Clothing_Product,Clothing,1,16.65424855,16.65424855,Credit Card,False,1.665424855,True,Overnight,5.0,Sunny,Black Friday,4,True,2023-11-11 17:11:52,14.988823694999999,2023,11,11,18-30
6187,384,28,Male,City_6,67.0,False,557,Food_Product,Food,4,33.77475433,135.0990173,Debit Card,True,13.50990173,True,Unknown,3.0042451088962716,Rainy,Black Friday,3,True,2023-12-13 14:02:55,121.58911557000002,2023,12,13,18-30
6188,317,42,Male,City_1,14.0,False,651,Food_Product,Food,5,62.7246543,313.6232715,Credit Card,True,0.0,False,Unknown,3.0042451088962716,Sunny,None,3,False,2022-11-09 21:22:09,313.6232715,2022,11,9,31-45
6189,448,22,Female,City_10,6.0,False,961,Electronics_Product,Electronics,3,18.33999283,55.0199785,Online Payment,False,5.50199785,True,Unknown,3.0042451088962716,Snowy,Black Friday,1,True,2018-12-12 12:56:43,49.51798065,2018,12,12,18-30
6190,76,51,Male,City_20,-1.0,True,321,Food_Product,Food,2,93.37245598,186.744912,Credit Card,False,18.6744912,True,Express,5.0,Sunny,Black Friday,3,False,2021-11-01 22:41:05,168.0704208,2021,11,1,46-60
6191,364,59,Other,City_18,-1.0,True,767,Toys_Product,Toys,3,41.71701394,125.1510418,Online Payment,True,0.0,True,Standard,2.0,Snowy,Christmas Market,2,True,2022-12-17 19:28:39,125.1510418,2022,12,17,46-60
6192,110,43,Male,City_2,87.0,False,4,Electronics_Product,Electronics,4,93.0465676,372.1862704,Debit Card,True,0.0,False,Unknown,3.0042451088962716,Sunny,None,1,True,2018-11-01 00:58:26,372.1862704,2018,11,1,31-45
6193,297,37,Male,City_9,52.0,False,783,Food_Product,Food,5,97.09007349,485.4503675,Cash,False,0.0,False,Unknown,3.0042451088962716,Snowy,Christmas Market,3,False,2022-12-15 14:34:48,485.4503675,2022,12,15,31-45
6194,323,36,Male,City_18,-1.0,True,8,Clothing_Product,Clothing,1,87.32595179,87.32595179,Online Payment,False,0.0,False,Express,5.0,Rainy,Christmas Market,5,False,2020-11-09 11:50:39,87.32595179,2020,11,9,31-45
6195,116,53,Female,City_1,-1.0,True,783,Electronics_Product,Electronics,5,57.60252127,288.0126063,Credit Card,False,0.0,False,Express,1.0,Sunny,None,2,True,2023-12-15 13:58:26,288.0126063,2023,12,15,46-60
6196,164,33,Female,City_17,-1.0,True,77,Electronics_Product,Electronics,5,33.264488,166.32244,Cash,False,16.632244,False,Overnight,3.0,Snowy,Black Friday,3,True,2022-11-27 01:42:18,149.69019600000001,2022,11,27,31-45
6197,270,58,Male,City_2,-1.0,True,607,Electronics_Product,Electronics,5,97.95308146,489.7654073,Online Payment,False,0.0,False,Express,2.0,Snowy,None,3,True,2021-12-27 16:17:02,489.7654073,2021,12,27,46-60
6198,47,32,Female,City_20,-1.0,True,934,Decorations_Product,Decorations,4,67.09470379,268.3788152,Cash,True,0.0,True,Express,5.0,Sunny,Christmas Market,1,True,2021-12-25 16:24:52,268.3788152,2021,12,25,31-45
6199,103,34,Other,City_16,-1.0,True,345,Decorations_Product,Decorations,5,93.59111614,467.9555807,Credit Card,False,0.0,True,Express,4.0,Snowy,None,4,True,2019-12-02 04:20:32,467.9555807,2019,12,2,31-45
6200,213,42,Other,City_14,91.0,False,180,Decorations_Product,Decorations,4,77.45569427,309.8227771,Cash,False,0.0,True,Unknown,3.0042451088962716,Rainy,Christmas Market,2,True,2020-11-22 20:56:11,309.8227771,2020,11,22,31-45
6201,408,52,Female,City_14,-1.0,True,153,Toys_Product,Toys,2,50.77622397,101.5524479,Credit Card,True,0.0,True,Standard,2.0,Sunny,None,4,True,2022-12-12 18:32:14,101.5524479,2022,12,12,46-60
6202,323,58,Male,City_3,63.0,False,192,Toys_Product,Toys,2,31.66786903,63.33573807,Credit Card,True,0.0,True,Unknown,3.0042451088962716,Snowy,Christmas Market,4,True,2018-12-25 06:38:44,63.33573807,2018,12,25,46-60
6203,286,58,Female,City_5,-1.0,True,648,Food_Product,Food,3,30.09224523,90.27673568,Cash,False,0.0,False,Overnight,2.0,Rainy,Christmas Market,5,False,2023-12-10 03:16:23,90.27673568,2023,12,10,46-60
6204,207,41,Female,City_6,70.0,False,787,Food_Product,Food,5,89.98020168,449.9010084,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Rainy,None,3,False,2022-12-24 00:38:06,449.9010084,2022,12,24,31-45
6205,423,48,Male,City_4,-1.0,True,108,Food_Product,Food,1,10.27002678,10.27002678,Cash,True,0.0,True,Express,2.0,Snowy,None,4,True,2021-11-10 05:31:46,10.27002678,2021,11,10,46-60
6206,375,33,Male,City_16,-1.0,True,829,Toys_Product,Toys,5,81.13849391,405.6924695,Online Payment,False,40.56924695,False,Overnight,1.0,Rainy,Black Friday,5,False,2021-11-25 18:07:17,365.12322255000004,2021,11,25,31-45
6207,89,42,Other,City_17,-1.0,True,520,Food_Product,Food,4,51.38140817,205.5256327,Debit Card,False,20.55256327,False,Overnight,1.0,Snowy,Black Friday,4,True,2019-11-29 16:05:24,184.97306942999998,2019,11,29,31-45
6208,441,68,Male,City_13,-1.0,True,831,Toys_Product,Toys,2,45.09016653,90.18033305,Debit Card,True,9.018033305,False,Standard,3.0,Sunny,Black Friday,5,True,2023-12-26 16:15:59,81.162299745,2023,12,26,60+
6209,315,56,Other,City_14,-1.0,True,722,Clothing_Product,Clothing,3,15.36849409,46.10548226,Cash,True,0.0,True,Overnight,2.0,Rainy,None,2,False,2019-12-25 23:51:44,46.10548226,2019,12,25,46-60
6210,274,20,Other,City_19,35.0,False,251,Decorations_Product,Decorations,5,71.15425932,355.7712966,Credit Card,False,0.0,True,Unknown,3.0042451088962716,Sunny,None,1,True,2020-12-06 02:56:15,355.7712966,2020,12,6,18-30
6211,429,38,Other,City_12,-1.0,True,524,Food_Product,Food,2,74.19531588,148.3906318,Online Payment,False,0.0,True,Standard,5.0,Sunny,None,2,False,2022-11-07 22:39:21,148.3906318,2022,11,7,31-45
6212,237,65,Female,City_11,-1.0,True,709,Electronics_Product,Electronics,5,98.5646205,492.8231025,Cash,True,0.0,False,Overnight,2.0,Snowy,None,4,False,2019-11-03 03:19:54,492.8231025,2019,11,3,60+
6213,54,36,Female,City_4,74.0,False,374,Clothing_Product,Clothing,3,66.6787868,200.0363604,Cash,True,20.00363604,False,Unknown,3.0042451088962716,Sunny,Black Friday,3,False,2021-12-25 09:48:40,180.03272436,2021,12,25,31-45
